primary_category,macro_field,submission_month,raw_n,selected_n
physics.space-ph,physics,2019-06,13,13
physics.space-ph,physics,2019-07,17,17
physics.space-ph,physics,2019-08,30,30
physics.space-ph,physics,2019-09,14,14
physics.space-ph,physics,2019-10,18,18
physics.space-ph,physics,2019-11,8,8
physics.space-ph,physics,2019-12,32,32
physics.space-ph,physics,2020-01,16,16
physics.space-ph,physics,2020-02,10,10
physics.space-ph,physics,2020-03,12,12
physics.space-ph,physics,2020-04,20,20
physics.space-ph,physics,2020-05,15,15
physics.space-ph,physics,2020-06,20,20
physics.space-ph,physics,2020-07,13,13
physics.space-ph,physics,2020-08,18,18
physics.space-ph,physics,2020-09,18,18
physics.space-ph,physics,2020-10,16,16
physics.space-ph,physics,2020-11,14,14
physics.space-ph,physics,2020-12,20,20
physics.space-ph,physics,2021-01,12,12
physics.space-ph,physics,2021-02,8,8
physics.space-ph,physics,2021-03,14,14
physics.space-ph,physics,2021-04,11,11
physics.space-ph,physics,2021-05,15,15
physics.space-ph,physics,2021-06,9,9
physics.space-ph,physics,2021-07,17,17
physics.space-ph,physics,2021-08,21,21
physics.space-ph,physics,2021-09,11,11
physics.space-ph,physics,2021-10,10,10
physics.space-ph,physics,2021-11,12,12
physics.space-ph,physics,2021-12,17,17
physics.space-ph,physics,2022-01,18,18
physics.space-ph,physics,2022-02,9,9
physics.space-ph,physics,2022-03,14,14
physics.space-ph,physics,2022-04,9,9
physics.space-ph,physics,2022-05,18,18
physics.space-ph,physics,2022-06,12,12
physics.space-ph,physics,2022-07,10,10
physics.space-ph,physics,2022-08,15,15
physics.space-ph,physics,2022-09,18,18
physics.space-ph,physics,2022-10,17,17
physics.space-ph,physics,2022-11,16,16
physics.space-ph,physics,2022-12,6,6
physics.space-ph,physics,2023-01,10,10
physics.space-ph,physics,2023-02,14,14
physics.space-ph,physics,2023-03,21,21
physics.space-ph,physics,2023-04,9,9
physics.space-ph,physics,2023-05,17,17
physics.space-ph,physics,2023-06,8,8
physics.space-ph,physics,2023-07,17,17
physics.space-ph,physics,2023-08,11,11
physics.space-ph,physics,2023-09,13,13
physics.space-ph,physics,2023-10,9,9
physics.space-ph,physics,2023-11,9,9
physics.space-ph,physics,2023-12,13,13
physics.space-ph,physics,2024-01,10,10
physics.space-ph,physics,2024-02,17,17
physics.space-ph,physics,2024-03,15,15
physics.space-ph,physics,2024-04,9,9
physics.space-ph,physics,2024-05,14,14
physics.space-ph,physics,2024-06,18,18
physics.space-ph,physics,2024-07,12,12
physics.space-ph,physics,2024-08,16,16
physics.space-ph,physics,2024-09,21,21
physics.space-ph,physics,2024-10,19,19
physics.space-ph,physics,2024-11,14,14
physics.space-ph,physics,2024-12,16,16
physics.space-ph,physics,2025-01,11,11
physics.space-ph,physics,2025-02,17,17
physics.space-ph,physics,2025-03,11,11
physics.space-ph,physics,2025-04,12,12
physics.space-ph,physics,2025-05,20,20
physics.space-ph,physics,2025-06,15,15
physics.space-ph,physics,2025-07,15,15
physics.space-ph,physics,2025-08,12,12
physics.space-ph,physics,2025-09,14,14
physics.space-ph,physics,2025-10,7,7
physics.space-ph,physics,2025-11,14,14
physics.space-ph,physics,2025-12,19,19
q-bio.BM,q-bio,2018-01,7,7
q-bio.BM,q-bio,2018-02,14,14
q-bio.BM,q-bio,2018-03,11,11
q-bio.BM,q-bio,2018-04,4,4
q-bio.BM,q-bio,2018-05,4,4
q-bio.BM,q-bio,2018-06,11,11
q-bio.BM,q-bio,2018-07,9,9
q-bio.BM,q-bio,2018-08,11,11
q-bio.BM,q-bio,2018-09,13,13
q-bio.BM,q-bio,2018-10,6,6
q-bio.BM,q-bio,2018-11,10,10
q-bio.BM,q-bio,2018-12,10,10
q-bio.BM,q-bio,2019-01,6,6
q-bio.BM,q-bio,2019-02,12,12
q-bio.BM,q-bio,2019-03,11,11
q-bio.BM,q-bio,2019-04,11,11
q-bio.BM,q-bio,2019-05,9,9
q-bio.BM,q-bio,2019-06,17,17
q-bio.BM,q-bio,2019-07,12,12
q-bio.BM,q-bio,2019-08,10,10
q-bio.BM,q-bio,2019-09,10,10
q-bio.BM,q-bio,2019-10,13,13
q-bio.BM,q-bio,2019-11,21,21
q-bio.BM,q-bio,2019-12,18,18
q-bio.BM,q-bio,2020-01,15,15
q-bio.BM,q-bio,2020-02,16,16
q-bio.BM,q-bio,2020-03,16,16
q-bio.BM,q-bio,2020-04,25,25
q-bio.BM,q-bio,2020-05,30,30
q-bio.BM,q-bio,2020-06,16,16
q-bio.BM,q-bio,2020-07,19,19
q-bio.BM,q-bio,2020-08,16,16
q-bio.BM,q-bio,2020-09,20,20
q-bio.BM,q-bio,2020-10,17,17
q-bio.BM,q-bio,2020-11,15,15
q-bio.BM,q-bio,2020-12,18,18
q-bio.BM,q-bio,2021-01,11,11
q-bio.BM,q-bio,2021-02,16,16
q-bio.BM,q-bio,2021-03,15,15
q-bio.BM,q-bio,2021-04,12,12
q-bio.BM,q-bio,2021-05,16,16
q-bio.BM,q-bio,2021-06,12,12
q-bio.BM,q-bio,2021-07,13,13
q-bio.BM,q-bio,2021-08,13,13
q-bio.BM,q-bio,2021-09,13,13
q-bio.BM,q-bio,2021-10,10,10
q-bio.BM,q-bio,2021-11,19,19
q-bio.BM,q-bio,2021-12,7,7
q-bio.BM,q-bio,2022-01,17,17
q-bio.BM,q-bio,2022-02,15,15
q-bio.BM,q-bio,2022-03,13,13
q-bio.BM,q-bio,2022-04,21,21
q-bio.BM,q-bio,2022-05,10,10
q-bio.BM,q-bio,2022-06,14,14
q-bio.BM,q-bio,2022-07,13,13
q-bio.BM,q-bio,2022-08,14,14
q-bio.BM,q-bio,2022-09,18,18
q-bio.BM,q-bio,2022-10,23,23
q-bio.BM,q-bio,2022-11,17,17
q-bio.BM,q-bio,2022-12,20,20
q-bio.BM,q-bio,2023-01,15,15
q-bio.BM,q-bio,2023-02,18,18
q-bio.BM,q-bio,2023-03,24,24
q-bio.BM,q-bio,2023-04,14,14
q-bio.BM,q-bio,2023-05,34,34
q-bio.BM,q-bio,2023-06,19,19
q-bio.BM,q-bio,2023-07,28,28
q-bio.BM,q-bio,2023-08,28,28
q-bio.BM,q-bio,2023-09,19,19
q-bio.BM,q-bio,2023-10,30,30
q-bio.BM,q-bio,2023-11,36,36
q-bio.BM,q-bio,2023-12,19,19
q-bio.BM,q-bio,2024-01,33,33
q-bio.BM,q-bio,2024-02,33,33
q-bio.BM,q-bio,2024-03,34,34
q-bio.BM,q-bio,2024-04,20,20
q-bio.BM,q-bio,2024-05,39,39
q-bio.BM,q-bio,2024-06,21,21
q-bio.BM,q-bio,2024-07,36,36
q-bio.BM,q-bio,2024-08,18,18
q-bio.BM,q-bio,2024-09,29,29
q-bio.BM,q-bio,2024-10,33,33
q-bio.BM,q-bio,2024-11,34,34
q-bio.BM,q-bio,2024-12,33,33
q-bio.BM,q-bio,2025-01,17,17
q-bio.BM,q-bio,2025-02,25,25
q-bio.BM,q-bio,2025-03,32,32
q-bio.BM,q-bio,2025-04,21,21
q-bio.BM,q-bio,2025-05,30,30
q-bio.BM,q-bio,2025-06,41,41
q-bio.BM,q-bio,2025-07,34,34
q-bio.BM,q-bio,2025-08,27,27
q-bio.BM,q-bio,2025-09,22,22
q-bio.BM,q-bio,2025-10,28,28
q-bio.BM,q-bio,2025-11,27,27
q-bio.BM,q-bio,2025-12,25,25
q-bio.CB,q-bio,2018-01,5,5
q-bio.CB,q-bio,2018-02,3,3
q-bio.CB,q-bio,2018-03,8,8
q-bio.CB,q-bio,2018-04,8,8
q-bio.CB,q-bio,2018-05,6,6
q-bio.CB,q-bio,2018-06,7,7
q-bio.CB,q-bio,2018-07,6,6
q-bio.CB,q-bio,2018-08,6,6
q-bio.CB,q-bio,2018-09,5,5
q-bio.CB,q-bio,2018-10,8,8
q-bio.CB,q-bio,2018-11,4,4
q-bio.CB,q-bio,2018-12,7,7
q-bio.CB,q-bio,2019-01,11,11
q-bio.CB,q-bio,2019-02,3,3
q-bio.CB,q-bio,2019-03,9,9
q-bio.CB,q-bio,2019-04,10,10
q-bio.CB,q-bio,2019-05,6,6
q-bio.CB,q-bio,2019-06,6,6
q-bio.CB,q-bio,2019-07,5,5
q-bio.CB,q-bio,2019-08,8,8
q-bio.CB,q-bio,2019-09,6,6
q-bio.CB,q-bio,2019-10,2,2
q-bio.CB,q-bio,2019-11,6,6
q-bio.CB,q-bio,2019-12,3,3
q-bio.CB,q-bio,2020-01,3,3
q-bio.CB,q-bio,2020-02,5,5
q-bio.CB,q-bio,2020-03,5,5
q-bio.CB,q-bio,2020-04,9,9
q-bio.CB,q-bio,2020-05,9,9
q-bio.CB,q-bio,2020-06,4,4
q-bio.CB,q-bio,2020-07,7,7
q-bio.CB,q-bio,2020-08,5,5
q-bio.CB,q-bio,2020-09,4,4
q-bio.CB,q-bio,2020-10,7,7
q-bio.CB,q-bio,2020-11,4,4
q-bio.CB,q-bio,2020-12,2,2
q-bio.CB,q-bio,2021-01,4,4
q-bio.CB,q-bio,2021-02,4,4
q-bio.CB,q-bio,2021-03,3,3
q-bio.CB,q-bio,2021-04,6,6
q-bio.CB,q-bio,2021-05,5,5
q-bio.CB,q-bio,2021-06,3,3
q-bio.CB,q-bio,2021-07,6,6
q-bio.CB,q-bio,2021-09,7,7
q-bio.CB,q-bio,2021-10,4,4
q-bio.CB,q-bio,2021-11,3,3
q-bio.CB,q-bio,2021-12,4,4
q-bio.CB,q-bio,2022-01,4,4
q-bio.CB,q-bio,2022-02,5,5
q-bio.CB,q-bio,2022-03,5,5
q-bio.CB,q-bio,2022-04,2,2
q-bio.CB,q-bio,2022-05,5,5
q-bio.CB,q-bio,2022-06,1,1
q-bio.CB,q-bio,2022-07,2,2
q-bio.CB,q-bio,2022-08,7,7
q-bio.CB,q-bio,2022-09,2,2
q-bio.CB,q-bio,2022-10,1,1
q-bio.CB,q-bio,2022-11,4,4
q-bio.CB,q-bio,2022-12,5,5
q-bio.CB,q-bio,2023-01,6,6
q-bio.CB,q-bio,2023-02,4,4
q-bio.CB,q-bio,2023-03,3,3
q-bio.CB,q-bio,2023-04,2,2
q-bio.CB,q-bio,2023-06,8,8
q-bio.CB,q-bio,2023-07,5,5
q-bio.CB,q-bio,2023-08,2,2
q-bio.CB,q-bio,2023-09,4,4
q-bio.CB,q-bio,2023-10,4,4
q-bio.CB,q-bio,2023-11,2,2
q-bio.CB,q-bio,2023-12,2,2
q-bio.CB,q-bio,2024-01,7,7
q-bio.CB,q-bio,2024-02,2,2
q-bio.CB,q-bio,2024-03,4,4
q-bio.CB,q-bio,2024-04,10,10
q-bio.CB,q-bio,2024-05,6,6
q-bio.CB,q-bio,2024-06,5,5
q-bio.CB,q-bio,2024-07,5,5
q-bio.CB,q-bio,2024-08,2,2
q-bio.CB,q-bio,2024-09,4,4
q-bio.CB,q-bio,2024-10,5,5
q-bio.CB,q-bio,2024-11,4,4
q-bio.CB,q-bio,2024-12,5,5
q-bio.CB,q-bio,2025-01,5,5
q-bio.CB,q-bio,2025-02,3,3
q-bio.CB,q-bio,2025-03,4,4
q-bio.CB,q-bio,2025-04,7,7
q-bio.CB,q-bio,2025-05,3,3
q-bio.CB,q-bio,2025-06,6,6
q-bio.CB,q-bio,2025-07,2,2
q-bio.CB,q-bio,2025-08,3,3
q-bio.CB,q-bio,2025-09,6,6
q-bio.CB,q-bio,2025-10,5,5
q-bio.CB,q-bio,2025-11,6,6
q-bio.CB,q-bio,2025-12,2,2
q-bio.GN,q-bio,2018-01,6,6
q-bio.GN,q-bio,2018-02,5,5
q-bio.GN,q-bio,2018-03,4,4
q-bio.GN,q-bio,2018-04,7,7
q-bio.GN,q-bio,2018-05,10,10
q-bio.GN,q-bio,2018-06,7,7
q-bio.GN,q-bio,2018-07,6,6
q-bio.GN,q-bio,2018-08,6,6
q-bio.GN,q-bio,2018-09,10,10
q-bio.GN,q-bio,2018-10,8,8
q-bio.GN,q-bio,2018-11,13,13
q-bio.GN,q-bio,2018-12,4,4
q-bio.GN,q-bio,2019-01,7,7
q-bio.GN,q-bio,2019-02,6,6
q-bio.GN,q-bio,2019-03,3,3
q-bio.GN,q-bio,2019-04,6,6
q-bio.GN,q-bio,2019-05,9,9
q-bio.GN,q-bio,2019-06,6,6
q-bio.GN,q-bio,2019-07,5,5
q-bio.GN,q-bio,2019-08,6,6
q-bio.GN,q-bio,2019-09,11,11
q-bio.GN,q-bio,2019-10,14,14
q-bio.GN,q-bio,2019-11,19,19
q-bio.GN,q-bio,2019-12,8,8
q-bio.GN,q-bio,2020-01,6,6
q-bio.GN,q-bio,2020-02,6,6
q-bio.GN,q-bio,2020-03,13,13
q-bio.GN,q-bio,2020-04,12,12
q-bio.GN,q-bio,2020-05,10,10
q-bio.GN,q-bio,2020-06,11,11
q-bio.GN,q-bio,2020-07,10,10
q-bio.GN,q-bio,2020-08,8,8
q-bio.GN,q-bio,2020-09,6,6
q-bio.GN,q-bio,2020-10,10,10
q-bio.GN,q-bio,2020-11,13,13
q-bio.GN,q-bio,2020-12,8,8
q-bio.GN,q-bio,2021-01,18,18
q-bio.GN,q-bio,2021-02,13,13
q-bio.GN,q-bio,2021-03,7,7
q-bio.GN,q-bio,2021-04,7,7
q-bio.GN,q-bio,2021-05,11,11
q-bio.GN,q-bio,2021-06,11,11
q-bio.GN,q-bio,2021-07,14,14
q-bio.GN,q-bio,2021-08,6,6
q-bio.GN,q-bio,2021-09,9,9
q-bio.GN,q-bio,2021-10,8,8
q-bio.GN,q-bio,2021-11,11,11
q-bio.GN,q-bio,2021-12,18,18
q-bio.GN,q-bio,2022-01,10,10
q-bio.GN,q-bio,2022-02,6,6
q-bio.GN,q-bio,2022-03,5,5
q-bio.GN,q-bio,2022-04,5,5
q-bio.GN,q-bio,2022-05,8,8
q-bio.GN,q-bio,2022-06,7,7
q-bio.GN,q-bio,2022-07,8,8
q-bio.GN,q-bio,2022-08,7,7
q-bio.GN,q-bio,2022-09,9,9
q-bio.GN,q-bio,2022-10,13,13
q-bio.GN,q-bio,2022-11,10,10
q-bio.GN,q-bio,2022-12,11,11
q-bio.GN,q-bio,2023-01,14,14
q-bio.GN,q-bio,2023-02,12,12
q-bio.GN,q-bio,2023-03,16,16
q-bio.GN,q-bio,2023-04,11,11
q-bio.GN,q-bio,2023-05,13,13
q-bio.GN,q-bio,2023-06,11,11
q-bio.GN,q-bio,2023-07,8,8
q-bio.GN,q-bio,2023-08,10,10
q-bio.GN,q-bio,2023-09,10,10
q-bio.GN,q-bio,2023-10,8,8
q-bio.GN,q-bio,2023-11,22,22
q-bio.GN,q-bio,2023-12,10,10
q-bio.GN,q-bio,2024-01,9,9
q-bio.GN,q-bio,2024-02,20,20
q-bio.GN,q-bio,2024-03,13,13
q-bio.GN,q-bio,2024-04,4,4
q-bio.GN,q-bio,2024-05,13,13
q-bio.GN,q-bio,2024-06,9,9
q-bio.GN,q-bio,2024-07,16,16
q-bio.GN,q-bio,2024-08,15,15
q-bio.GN,q-bio,2024-09,18,18
q-bio.GN,q-bio,2024-10,21,21
q-bio.GN,q-bio,2024-11,23,23
q-bio.GN,q-bio,2024-12,19,19
q-bio.GN,q-bio,2025-01,17,17
q-bio.GN,q-bio,2025-02,12,12
q-bio.GN,q-bio,2025-03,14,14
q-bio.GN,q-bio,2025-04,14,14
q-bio.GN,q-bio,2025-05,20,20
q-bio.GN,q-bio,2025-06,25,25
q-bio.GN,q-bio,2025-07,18,18
q-bio.GN,q-bio,2025-08,18,18
q-bio.GN,q-bio,2025-09,23,23
q-bio.GN,q-bio,2025-10,18,18
q-bio.GN,q-bio,2025-11,22,22
q-bio.GN,q-bio,2025-12,13,13
q-bio.MN,q-bio,2018-01,11,11
q-bio.MN,q-bio,2018-02,12,12
q-bio.MN,q-bio,2018-03,13,13
q-bio.MN,q-bio,2018-04,7,7
q-bio.MN,q-bio,2018-05,13,13
q-bio.MN,q-bio,2018-06,4,4
q-bio.MN,q-bio,2018-07,9,9
q-bio.MN,q-bio,2018-08,11,11
q-bio.MN,q-bio,2018-09,7,7
q-bio.MN,q-bio,2018-10,14,14
q-bio.MN,q-bio,2018-11,11,11
q-bio.MN,q-bio,2018-12,8,8
q-bio.MN,q-bio,2019-01,6,6
q-bio.MN,q-bio,2019-02,16,16
q-bio.MN,q-bio,2019-03,10,10
q-bio.MN,q-bio,2019-04,7,7
q-bio.MN,q-bio,2019-05,7,7
q-bio.MN,q-bio,2019-06,10,10
q-bio.MN,q-bio,2019-07,8,8
q-bio.MN,q-bio,2019-08,8,8
q-bio.MN,q-bio,2019-09,10,10
q-bio.MN,q-bio,2019-10,13,13
q-bio.MN,q-bio,2019-11,11,11
q-bio.MN,q-bio,2019-12,8,8
q-bio.MN,q-bio,2020-01,12,12
q-bio.MN,q-bio,2020-02,10,10
q-bio.MN,q-bio,2020-03,15,15
q-bio.MN,q-bio,2020-04,12,12
q-bio.MN,q-bio,2020-05,14,14
q-bio.MN,q-bio,2020-06,11,11
q-bio.MN,q-bio,2020-07,10,10
q-bio.MN,q-bio,2020-08,4,4
q-bio.MN,q-bio,2020-09,13,13
q-bio.MN,q-bio,2020-10,12,12
q-bio.MN,q-bio,2020-11,8,8
q-bio.MN,q-bio,2020-12,8,8
q-bio.MN,q-bio,2021-01,8,8
q-bio.MN,q-bio,2021-02,8,8
q-bio.MN,q-bio,2021-03,11,11
q-bio.MN,q-bio,2021-04,11,11
q-bio.MN,q-bio,2021-05,11,11
q-bio.MN,q-bio,2021-06,13,13
q-bio.MN,q-bio,2021-07,12,12
q-bio.MN,q-bio,2021-08,6,6
q-bio.MN,q-bio,2021-09,12,12
q-bio.MN,q-bio,2021-10,5,5
q-bio.MN,q-bio,2021-11,5,5
q-bio.MN,q-bio,2021-12,5,5
q-bio.MN,q-bio,2022-01,7,7
q-bio.MN,q-bio,2022-02,7,7
q-bio.MN,q-bio,2022-03,8,8
q-bio.MN,q-bio,2022-04,8,8
q-bio.MN,q-bio,2022-05,8,8
q-bio.MN,q-bio,2022-06,7,7
q-bio.MN,q-bio,2022-07,6,6
q-bio.MN,q-bio,2022-08,8,8
q-bio.MN,q-bio,2022-09,5,5
q-bio.MN,q-bio,2022-10,5,5
q-bio.MN,q-bio,2022-11,6,6
q-bio.MN,q-bio,2022-12,8,8
q-bio.MN,q-bio,2023-01,12,12
q-bio.MN,q-bio,2023-02,14,14
q-bio.MN,q-bio,2023-03,10,10
q-bio.MN,q-bio,2023-04,11,11
q-bio.MN,q-bio,2023-05,12,12
q-bio.MN,q-bio,2023-06,6,6
q-bio.MN,q-bio,2023-07,8,8
q-bio.MN,q-bio,2023-08,12,12
q-bio.MN,q-bio,2023-09,12,12
q-bio.MN,q-bio,2023-10,8,8
q-bio.MN,q-bio,2023-11,5,5
q-bio.MN,q-bio,2023-12,12,12
q-bio.MN,q-bio,2024-01,17,17
q-bio.MN,q-bio,2024-02,10,10
q-bio.MN,q-bio,2024-03,9,9
q-bio.MN,q-bio,2024-04,6,6
q-bio.MN,q-bio,2024-05,12,12
q-bio.MN,q-bio,2024-06,8,8
q-bio.MN,q-bio,2024-07,5,5
q-bio.MN,q-bio,2024-08,10,10
q-bio.MN,q-bio,2024-09,10,10
q-bio.MN,q-bio,2024-10,13,13
q-bio.MN,q-bio,2024-11,7,7
q-bio.MN,q-bio,2024-12,8,8
q-bio.MN,q-bio,2025-01,7,7
q-bio.MN,q-bio,2025-02,7,7
q-bio.MN,q-bio,2025-03,14,14
q-bio.MN,q-bio,2025-04,9,9
q-bio.MN,q-bio,2025-05,12,12
q-bio.MN,q-bio,2025-06,12,12
q-bio.MN,q-bio,2025-07,11,11
q-bio.MN,q-bio,2025-08,14,14
q-bio.MN,q-bio,2025-09,16,16
q-bio.MN,q-bio,2025-10,3,3
q-bio.MN,q-bio,2025-11,12,12
q-bio.MN,q-bio,2025-12,23,23
q-bio.NC,q-bio,2018-01,51,50
q-bio.NC,q-bio,2018-02,31,31
q-bio.NC,q-bio,2018-03,39,39
q-bio.NC,q-bio,2018-04,39,39
q-bio.NC,q-bio,2018-05,48,48
q-bio.NC,q-bio,2018-06,38,38
q-bio.NC,q-bio,2018-07,45,45
q-bio.NC,q-bio,2018-08,30,30
q-bio.NC,q-bio,2018-09,40,40
q-bio.NC,q-bio,2018-10,37,37
q-bio.NC,q-bio,2018-11,43,43
q-bio.NC,q-bio,2018-12,43,43
q-bio.NC,q-bio,2019-01,27,27
q-bio.NC,q-bio,2019-02,47,47
q-bio.NC,q-bio,2019-03,42,42
q-bio.NC,q-bio,2019-04,41,41
q-bio.NC,q-bio,2019-05,41,41
q-bio.NC,q-bio,2019-06,48,48
q-bio.NC,q-bio,2019-07,48,48
q-bio.NC,q-bio,2019-08,34,34
q-bio.NC,q-bio,2019-09,36,36
q-bio.NC,q-bio,2019-10,31,31
q-bio.NC,q-bio,2019-11,42,42
q-bio.NC,q-bio,2019-12,35,35
q-bio.NC,q-bio,2020-01,40,40
q-bio.NC,q-bio,2020-02,42,42
q-bio.NC,q-bio,2020-03,42,42
q-bio.NC,q-bio,2020-04,37,37
q-bio.NC,q-bio,2020-05,41,41
q-bio.NC,q-bio,2020-06,63,50
q-bio.NC,q-bio,2020-07,46,46
q-bio.NC,q-bio,2020-08,38,38
q-bio.NC,q-bio,2020-09,40,40
q-bio.NC,q-bio,2020-10,47,47
q-bio.NC,q-bio,2020-11,47,47
q-bio.NC,q-bio,2020-12,39,39
q-bio.NC,q-bio,2021-01,27,27
q-bio.NC,q-bio,2021-02,37,37
q-bio.NC,q-bio,2021-03,48,48
q-bio.NC,q-bio,2021-04,39,39
q-bio.NC,q-bio,2021-05,31,31
q-bio.NC,q-bio,2021-06,52,50
q-bio.NC,q-bio,2021-07,33,33
q-bio.NC,q-bio,2021-08,34,34
q-bio.NC,q-bio,2021-09,41,41
q-bio.NC,q-bio,2021-10,50,50
q-bio.NC,q-bio,2021-11,40,40
q-bio.NC,q-bio,2021-12,50,50
q-bio.NC,q-bio,2022-01,39,39
q-bio.NC,q-bio,2022-02,36,36
q-bio.NC,q-bio,2022-03,37,37
q-bio.NC,q-bio,2022-04,42,42
q-bio.NC,q-bio,2022-05,50,50
q-bio.NC,q-bio,2022-06,46,46
q-bio.NC,q-bio,2022-07,38,38
q-bio.NC,q-bio,2022-08,45,45
q-bio.NC,q-bio,2022-09,43,43
q-bio.NC,q-bio,2022-10,55,50
q-bio.NC,q-bio,2022-11,59,50
q-bio.NC,q-bio,2022-12,47,47
q-bio.NC,q-bio,2023-01,50,50
q-bio.NC,q-bio,2023-02,32,32
q-bio.NC,q-bio,2023-03,37,37
q-bio.NC,q-bio,2023-04,41,41
q-bio.NC,q-bio,2023-05,62,50
q-bio.NC,q-bio,2023-06,47,47
q-bio.NC,q-bio,2023-07,42,42
q-bio.NC,q-bio,2023-08,36,36
q-bio.NC,q-bio,2023-09,54,50
q-bio.NC,q-bio,2023-10,58,50
q-bio.NC,q-bio,2023-11,62,50
q-bio.NC,q-bio,2023-12,40,40
q-bio.NC,q-bio,2024-01,49,49
q-bio.NC,q-bio,2024-02,49,49
q-bio.NC,q-bio,2024-03,47,47
q-bio.NC,q-bio,2024-04,52,50
q-bio.NC,q-bio,2024-05,69,50
q-bio.NC,q-bio,2024-06,53,50
q-bio.NC,q-bio,2024-07,76,50
q-bio.NC,q-bio,2024-08,59,50
q-bio.NC,q-bio,2024-09,61,50
q-bio.NC,q-bio,2024-10,82,50
q-bio.NC,q-bio,2024-11,54,50
q-bio.NC,q-bio,2024-12,64,50
q-bio.NC,q-bio,2025-01,48,48
q-bio.NC,q-bio,2025-02,78,50
q-bio.NC,q-bio,2025-03,58,50
q-bio.NC,q-bio,2025-04,57,50
q-bio.NC,q-bio,2025-05,76,50
q-bio.NC,q-bio,2025-06,89,50
q-bio.NC,q-bio,2025-07,78,50
q-bio.NC,q-bio,2025-08,73,50
q-bio.NC,q-bio,2025-09,92,50
q-bio.NC,q-bio,2025-10,111,50
q-bio.NC,q-bio,2025-11,78,50
q-bio.NC,q-bio,2025-12,90,50
q-bio.OT,q-bio,2018-01,4,4
q-bio.OT,q-bio,2018-02,5,5
q-bio.OT,q-bio,2018-03,5,5
q-bio.OT,q-bio,2018-04,5,5
q-bio.OT,q-bio,2018-05,5,5
q-bio.OT,q-bio,2018-06,5,5
q-bio.OT,q-bio,2018-07,7,7
q-bio.OT,q-bio,2018-08,3,3
q-bio.OT,q-bio,2018-09,2,2
q-bio.OT,q-bio,2018-10,6,6
q-bio.OT,q-bio,2018-11,3,3
q-bio.OT,q-bio,2018-12,3,3
q-bio.OT,q-bio,2019-01,3,3
q-bio.OT,q-bio,2019-02,6,6
q-bio.OT,q-bio,2019-03,3,3
q-bio.OT,q-bio,2019-04,3,3
q-bio.OT,q-bio,2019-05,4,4
q-bio.OT,q-bio,2019-06,2,2
q-bio.OT,q-bio,2019-07,2,2
q-bio.OT,q-bio,2019-08,4,4
q-bio.OT,q-bio,2019-09,5,5
q-bio.OT,q-bio,2019-10,3,3
q-bio.OT,q-bio,2019-11,6,6
q-bio.OT,q-bio,2019-12,8,8
q-bio.OT,q-bio,2020-01,4,4
q-bio.OT,q-bio,2020-02,5,5
q-bio.OT,q-bio,2020-03,8,8
q-bio.OT,q-bio,2020-04,9,9
q-bio.OT,q-bio,2020-05,11,11
q-bio.OT,q-bio,2020-06,13,13
q-bio.OT,q-bio,2020-07,9,9
q-bio.OT,q-bio,2020-08,11,11
q-bio.OT,q-bio,2020-09,5,5
q-bio.OT,q-bio,2020-10,5,5
q-bio.OT,q-bio,2020-11,13,13
q-bio.OT,q-bio,2020-12,6,6
q-bio.OT,q-bio,2021-01,7,7
q-bio.OT,q-bio,2021-02,4,4
q-bio.OT,q-bio,2021-03,3,3
q-bio.OT,q-bio,2021-04,2,2
q-bio.OT,q-bio,2021-05,6,6
q-bio.OT,q-bio,2021-06,4,4
q-bio.OT,q-bio,2021-07,8,8
q-bio.OT,q-bio,2021-08,5,5
q-bio.OT,q-bio,2021-09,4,4
q-bio.OT,q-bio,2021-10,4,4
q-bio.OT,q-bio,2021-11,5,5
q-bio.OT,q-bio,2021-12,11,11
q-bio.OT,q-bio,2022-01,9,9
q-bio.OT,q-bio,2022-02,4,4
q-bio.OT,q-bio,2022-03,4,4
q-bio.OT,q-bio,2022-04,7,7
q-bio.OT,q-bio,2022-05,2,2
q-bio.OT,q-bio,2022-07,3,3
q-bio.OT,q-bio,2022-08,6,6
q-bio.OT,q-bio,2022-09,3,3
q-bio.OT,q-bio,2022-10,3,3
q-bio.OT,q-bio,2022-11,1,1
q-bio.OT,q-bio,2022-12,3,3
q-bio.OT,q-bio,2023-01,4,4
q-bio.OT,q-bio,2023-02,7,7
q-bio.OT,q-bio,2023-03,7,7
q-bio.OT,q-bio,2023-04,5,5
q-bio.OT,q-bio,2023-05,4,4
q-bio.OT,q-bio,2023-06,8,8
q-bio.OT,q-bio,2023-07,11,11
q-bio.OT,q-bio,2023-08,5,5
q-bio.OT,q-bio,2023-09,11,11
q-bio.OT,q-bio,2023-10,9,9
q-bio.OT,q-bio,2023-11,8,8
q-bio.OT,q-bio,2023-12,3,3
q-bio.OT,q-bio,2024-01,8,8
q-bio.OT,q-bio,2024-02,11,11
q-bio.OT,q-bio,2024-03,9,9
q-bio.OT,q-bio,2024-04,8,8
q-bio.OT,q-bio,2024-05,12,12
q-bio.OT,q-bio,2024-06,7,7
q-bio.OT,q-bio,2024-07,15,15
q-bio.OT,q-bio,2024-08,13,13
q-bio.OT,q-bio,2024-09,10,10
q-bio.OT,q-bio,2024-10,3,3
q-bio.OT,q-bio,2024-11,7,7
q-bio.OT,q-bio,2024-12,5,5
q-bio.OT,q-bio,2025-01,11,11
q-bio.OT,q-bio,2025-02,12,12
